"","initials","year_pub","journal_id","volume","issue","first_author","table_no","table_loc","coefficient","std_error","error_type","sample_size","study_type","mult_hyp..Y...1..N...0.","mult_hyp_corr.Y..1..N...0.","main_results..Y.1..N.0.","data_available","code_available","notes","Checking.Notes","Keep","checked","Bayesian..Y.1..N..0.","report_power","mixed_effects","reason"
"16788","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.003,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16789","LW",2018,"N",555,NA,"Turner","S5","supplement",0.025,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16790","LW",2018,"N",555,NA,"Turner","S5","supplement",0.004,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16791","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.023,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16792","LW",2018,"N",555,NA,"Turner","S5","supplement",0.018,0.074,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16793","LW",2018,"N",555,NA,"Turner","S5","supplement",0.021,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16794","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.058,0.074,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16795","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.018,0.061,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16796","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16797","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.037,0.073,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16798","LW",2018,"N",555,NA,"Turner","S5","supplement",0.018,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16799","LW",2018,"N",555,NA,"Turner","S5","supplement",0.015,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16800","LW",2018,"N",555,NA,"Turner","S5","supplement",0.013,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16801","LW",2018,"N",555,NA,"Turner","S5","supplement",0.017,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16802","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.027,0.075,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16803","LW",2018,"N",555,NA,"Turner","S5","supplement",0.007,0.074,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16804","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.003,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16805","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.017,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16806","LW",2018,"N",555,NA,"Turner","S5","supplement",0,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16807","LW",2018,"N",555,NA,"Turner","S5","supplement",0.023,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16808","LW",2018,"N",555,NA,"Turner","S5","supplement",0.003,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16809","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.027,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16810","LW",2018,"N",555,NA,"Turner","S5","supplement",0.002,0.066,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16811","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.004,0.062,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16812","LW",2018,"N",555,NA,"Turner","S5","supplement",0.114,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16813","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.019,0.072,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16814","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.024,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16815","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.039,0.073,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16816","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.003,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16817","LW",2018,"N",555,NA,"Turner","S5","supplement",0.017,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16818","LW",2018,"N",555,NA,"Turner","S5","supplement",0.018,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16819","LW",2018,"N",555,NA,"Turner","S5","supplement",0.002,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16820","LW",2018,"N",555,NA,"Turner","S5","supplement",0.017,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16821","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.034,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16822","LW",2018,"N",555,NA,"Turner","S5","supplement",0.023,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16823","LW",2018,"N",555,NA,"Turner","S5","supplement",0.012,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16824","LW",2018,"N",555,NA,"Turner","S5","supplement",0.023,0.076,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16825","LW",2018,"N",555,NA,"Turner","S5","supplement",0.019,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16826","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.005,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16827","LW",2018,"N",555,NA,"Turner","S5","supplement",0.014,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16828","LW",2018,"N",555,NA,"Turner","S5","supplement",0.021,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16829","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.065,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16830","LW",2018,"N",555,NA,"Turner","S5","supplement",0.051,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16831","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.02,0.074,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16832","LW",2018,"N",555,NA,"Turner","S5","supplement",0.002,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16833","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.146,0.071,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16834","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.002,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16835","LW",2018,"N",555,NA,"Turner","S5","supplement",0.005,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16836","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.009,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16837","LW",2018,"N",555,NA,"Turner","S5","supplement",0.006,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16838","LW",2018,"N",555,NA,"Turner","S5","supplement",0.011,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16839","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.004,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16840","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.009,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16841","LW",2018,"N",555,NA,"Turner","S5","supplement",0.008,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16842","LW",2018,"N",555,NA,"Turner","S5","supplement",0.028,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16843","LW",2018,"N",555,NA,"Turner","S5","supplement",0.043,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16844","LW",2018,"N",555,NA,"Turner","S5","supplement",0.004,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16845","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16846","LW",2018,"N",555,NA,"Turner","S5","supplement",0.009,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16847","LW",2018,"N",555,NA,"Turner","S5","supplement",0.002,0.068,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16848","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.11,0.066,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16849","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.015,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16850","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.031,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16851","LW",2018,"N",555,NA,"Turner","S5","supplement",0.008,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16852","LW",2018,"N",555,NA,"Turner","S5","supplement",0.019,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16853","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.013,0.076,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16854","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.003,0.066,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16855","LW",2018,"N",555,NA,"Turner","S5","supplement",0.007,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16856","LW",2018,"N",555,NA,"Turner","S5","supplement",0.004,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16857","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.006,0.074,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16858","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.001,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16859","LW",2018,"N",555,NA,"Turner","S5","supplement",0.009,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16860","LW",2018,"N",555,NA,"Turner","S5","supplement",0.025,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16861","LW",2018,"N",555,NA,"Turner","S5","supplement",0.034,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16862","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.023,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16863","LW",2018,"N",555,NA,"Turner","S5","supplement",0,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16864","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.023,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16865","LW",2018,"N",555,NA,"Turner","S5","supplement",0.014,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16866","LW",2018,"N",555,NA,"Turner","S5","supplement",0.06,0.07,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16867","LW",2018,"N",555,NA,"Turner","S5","supplement",0.037,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16868","LW",2018,"N",555,NA,"Turner","S5","supplement",0.012,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16869","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.025,0.053,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16870","LW",2018,"N",555,NA,"Turner","S5","supplement",0.016,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16871","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.04,0.072,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16872","LW",2018,"N",555,NA,"Turner","S5","supplement",0.022,0.074,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16873","LW",2018,"N",555,NA,"Turner","S5","supplement",0.03,0.073,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16874","LW",2018,"N",555,NA,"Turner","S5","supplement",0.008,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16875","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.01,0.072,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16876","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.055,0.076,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16877","LW",2018,"N",555,NA,"Turner","S5","supplement",0.043,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16878","LW",2018,"N",555,NA,"Turner","S5","supplement",0.052,0.075,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16879","LW",2018,"N",555,NA,"Turner","S5","supplement",0.003,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16880","LW",2018,"N",555,NA,"Turner","S5","supplement",0.01,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16881","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.077,0.059,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16882","LW",2018,"N",555,NA,"Turner","S5","supplement",0.008,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16883","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.041,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16884","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.017,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16885","LW",2018,"N",555,NA,"Turner","S5","supplement",0.007,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16886","LW",2018,"N",555,NA,"Turner","S5","supplement",0,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16887","LW",2018,"N",555,NA,"Turner","S5","supplement",0.015,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16888","LW",2018,"N",555,NA,"Turner","S5","supplement",0.015,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16889","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.025,0.073,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16890","LW",2018,"N",555,NA,"Turner","S5","supplement",0.009,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16891","LW",2018,"N",555,NA,"Turner","S5","supplement",0.034,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16892","LW",2018,"N",555,NA,"Turner","S5","supplement",0.022,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16893","LW",2018,"N",555,NA,"Turner","S5","supplement",0.007,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16894","LW",2018,"N",555,NA,"Turner","S5","supplement",0.007,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16895","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.004,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16896","LW",2018,"N",555,NA,"Turner","S5","supplement",0.036,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16897","LW",2018,"N",555,NA,"Turner","S5","supplement",0.008,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16898","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.007,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16899","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.016,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16900","LW",2018,"N",555,NA,"Turner","S5","supplement",0.036,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16901","LW",2018,"N",555,NA,"Turner","S5","supplement",0.012,0.079,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16902","LW",2018,"N",555,NA,"Turner","S5","supplement",0.015,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16903","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.026,0.067,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16904","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.01,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16905","LW",2018,"N",555,NA,"Turner","S5","supplement",0.033,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16906","LW",2018,"N",555,NA,"Turner","S5","supplement",0.017,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16907","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.001,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16908","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16909","LW",2018,"N",555,NA,"Turner","S5","supplement",0.061,0.076,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16910","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.056,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16911","LW",2018,"N",555,NA,"Turner","S5","supplement",0.032,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16912","LW",2018,"N",555,NA,"Turner","S5","supplement",0.03,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16913","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.002,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16914","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.003,0.085,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16915","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.001,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16916","LW",2018,"N",555,NA,"Turner","S5","supplement",0.01,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16917","LW",2018,"N",555,NA,"Turner","S5","supplement",0.036,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16918","LW",2018,"N",555,NA,"Turner","S5","supplement",0.001,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16919","LW",2018,"N",555,NA,"Turner","S5","supplement",0.003,0.075,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16920","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.013,0.052,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16921","LW",2018,"N",555,NA,"Turner","S5","supplement",0.03,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16922","LW",2018,"N",555,NA,"Turner","S5","supplement",0.009,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16923","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.01,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16924","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.002,0.08,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16925","LW",2018,"N",555,NA,"Turner","S5","supplement",0.098,0.077,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16926","LW",2018,"N",555,NA,"Turner","S5","supplement",0.027,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16927","LW",2018,"N",555,NA,"Turner","S5","supplement",0.01,0.084,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16928","LW",2018,"N",555,NA,"Turner","S5","supplement",0.053,0.078,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16929","LW",2018,"N",555,NA,"Turner","S5","supplement",0.104,0.066,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16930","LW",2018,"N",555,NA,"Turner","S5","supplement",0.098,0.072,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16931","LW",2018,"N",555,NA,"Turner","S5","supplement",0.019,0.083,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16932","LW",2018,"N",555,NA,"Turner","S5","supplement",0.014,0.082,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
"16933","LW",2018,"N",555,NA,"Turner","S5","supplement",-0.027,0.081,"SE",NA,"observational",1,0,0,1,0,NA,"unsure of n","no","yes",1,NA,NA,"unclear n"
